SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC,TEAM_COUNT,player_name,season,player_id,season_type
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022501225,2025-12-15T00:00:00,HOU @ DEN,L,42.483333333333334,14,27,0.519,0,2,0.0,5,6,0.833,4,6,10,10,4,2,1,0,5,8,33,-6,65.0,1,1,59.0,1,19,19,19,3,1,2,14,11,11,11,11,13,6,6,13,12,2,8,5,8,1,18,2,2,23,4,1,1,4,1,42:29,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022501205,2025-12-11T00:00:00,HOU vs. LAC,W,36.01833333333333,9,22,0.409,0,3,0.0,4,6,0.667,5,10,15,5,5,4,0,1,5,6,22,-2,54.5,1,0,50.0,1,1,1,1,12,13,5,23,11,7,11,15,13,16,4,2,2,21,3,1,17,11,18,11,14,21,7,1,2,7,1,36:01,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500330,2025-12-03T00:00:00,HOU vs. SAC,W,29.79,11,20,0.55,0,1,0.0,6,7,0.857,3,7,10,3,3,4,0,1,3,4,28,-1,53.5,1,0,49.0,1,1,1,1,24,5,7,13,11,17,11,7,11,5,10,8,12,26,14,1,17,11,7,22,5,20,8,1,2,9,1,29:47,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500316,2025-12-01T00:00:00,HOU @ UTA,L,38.14833333333333,12,19,0.632,1,3,0.333,6,8,0.75,3,5,8,14,3,2,5,1,4,8,31,3,79.6,1,0,68.0,1,19,19,19,7,2,9,9,6,7,8,7,9,12,10,16,17,1,14,5,1,11,14,2,3,15,1,1,2,1,1,38:09,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500301,2025-11-30T00:00:00,HOU @ UTA,W,28.41,10,15,0.667,0,1,0.0,7,9,0.778,1,3,4,5,2,1,0,1,4,7,27,10,40.3,0,0,38.0,1,1,1,1,25,8,15,5,11,17,11,5,8,11,23,24,27,21,21,13,17,11,14,6,9,10,20,17,2,18,1,28:25,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500066,2025-11-26T00:00:00,HOU @ GSW,W,34.56666666666667,7,18,0.389,0,4,0.0,2,5,0.4,4,2,6,6,1,1,0,0,3,7,16,-14,34.2,0,0,30.0,1,1,1,1,18,18,10,24,11,4,11,21,17,25,6,27,20,15,25,13,17,1,7,6,22,26,23,17,2,25,1,34:34,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500290,2025-11-24T00:00:00,HOU @ PHX,W,34.705,8,14,0.571,2,4,0.5,0,0,0.0,2,3,5,5,4,0,1,1,3,0,18,12,30.5,0,0,32.0,1,1,1,1,17,16,17,11,3,4,6,26,26,26,16,24,25,21,8,24,8,11,7,27,19,9,25,17,2,23,1,34:42,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500054,2025-11-21T00:00:00,HOU vs. DEN,L,36.153333333333336,6,14,0.429,0,1,0.0,2,3,0.667,2,3,5,6,4,1,0,2,5,5,14,-16,28.0,0,0,27.0,1,19,19,19,11,20,17,20,11,17,11,21,23,16,16,24,25,15,8,13,17,20,18,17,25,27,26,17,2,26,1,36:09,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500255,2025-11-19T00:00:00,HOU @ CLE,W,38.0,10,17,0.588,0,0,0.0,8,10,0.8,2,9,11,7,5,1,1,1,3,7,28,2,52.7,1,0,50.0,1,1,1,1,9,8,12,10,11,24,11,2,3,7,16,3,6,9,3,13,8,11,7,6,5,18,9,1,2,7,1,38:00,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500236,2025-11-16T00:00:00,HOU vs. ORL,W,44.595,11,31,0.355,0,1,0.0,8,10,0.8,8,4,12,8,5,0,2,1,5,8,30,5,57.4,1,0,54.0,1,1,1,1,2,5,1,26,11,17,11,2,3,7,1,21,4,6,3,24,3,11,18,2,4,14,6,1,2,6,1,44:36,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500042,2025-11-14T00:00:00,HOU vs. POR,W,36.45,9,13,0.692,4,6,0.667,3,4,0.75,3,7,10,9,0,3,3,0,3,4,25,21,68.5,1,0,60.0,1,1,1,1,10,13,20,4,2,2,3,20,20,12,10,8,12,3,27,3,2,1,7,22,11,7,2,1,2,3,1,36:27,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500218,2025-11-12T00:00:00,HOU vs. WAS,W,27.766666666666666,6,13,0.462,2,3,0.667,2,4,0.5,5,8,13,6,2,0,0,3,1,6,16,1,38.6,1,0,37.0,1,1,1,1,27,20,20,17,3,7,3,21,20,24,4,7,3,15,21,24,17,26,2,11,22,19,21,1,2,20,1,27:46,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500191,2025-11-09T00:00:00,HOU @ MIL,W,39.666666666666664,10,15,0.667,1,1,1.0,2,3,0.667,4,7,11,7,5,0,0,1,5,2,23,21,41.7,1,0,42.0,1,1,1,1,6,8,15,5,6,17,1,21,23,16,6,8,6,9,3,24,17,11,18,26,13,7,19,1,2,16,1,39:40,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500032,2025-11-07T00:00:00,HOU @ SAS,L,35.97833333333333,10,22,0.455,1,6,0.167,4,5,0.8,3,6,9,8,3,1,1,2,5,5,25,-12,50.8,0,0,47.0,1,19,19,19,13,8,5,18,6,2,10,15,17,7,10,13,16,6,14,13,8,20,18,17,11,25,11,17,2,10,1,35:59,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500176,2025-11-05T00:00:00,HOU @ MEM,W,34.74,6,14,0.429,0,2,0.0,8,10,0.8,3,13,16,7,6,1,1,2,1,6,20,10,49.7,1,0,47.0,1,1,1,1,16,20,17,20,11,11,11,2,3,7,10,1,1,9,1,13,8,20,2,11,16,10,12,1,2,10,1,34:44,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500160,2025-11-03T00:00:00,HOU vs. DAL,W,39.81333333333333,10,20,0.5,0,2,0.0,6,11,0.545,2,9,11,6,3,1,0,2,5,9,26,9,48.2,1,0,45.0,1,1,1,1,5,8,7,15,11,11,11,7,1,23,16,3,6,15,14,13,17,20,18,1,10,12,14,1,2,12,1,39:49,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500146,2025-11-01T00:00:00,HOU @ BOS,W,30.596666666666668,5,13,0.385,1,3,0.333,5,7,0.714,1,9,10,9,4,1,2,0,3,7,16,24,46.5,1,0,42.0,1,1,1,1,21,24,20,25,6,7,8,11,11,14,23,3,12,3,8,13,3,1,7,6,22,3,16,1,2,16,1,30:36,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500131,2025-10-29T00:00:00,HOU @ TOR,W,35.115,6,8,0.75,1,2,0.5,5,8,0.625,1,7,8,9,2,2,2,0,1,5,18,24,51.1,0,0,44.0,1,1,1,1,15,20,26,1,6,11,6,11,9,21,23,8,17,3,21,5,3,1,2,17,19,3,10,17,2,14,1,35:07,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500116,2025-10-27T00:00:00,HOU vs. BKN,W,30.016666666666666,7,11,0.636,2,2,1.0,5,5,1.0,2,4,6,6,3,1,0,0,0,8,21,25,37.2,0,0,37.0,1,1,1,1,23,18,24,8,3,11,1,11,17,1,16,21,20,15,14,13,17,1,1,2,15,2,22,17,2,20,1,30:01,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500093,2025-10-24T00:00:00,HOU vs. DET,L,38.11,5,18,0.278,0,2,0.0,7,10,0.7,2,5,7,7,3,3,0,5,5,7,17,3,41.9,0,0,37.0,1,19,19,19,8,24,10,27,11,11,11,5,3,15,16,16,19,9,14,3,17,27,18,6,21,15,18,17,2,20,1,38:07,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,1630578,Alperen Sengun,Alperen,1610612745,HOU,Houston Rockets,0022500001,2025-10-21T00:00:00,HOU @ OKC,L,48.89,12,24,0.5,5,8,0.625,10,11,0.909,4,7,11,7,4,2,1,1,5,6,39,9,67.7,1,0,68.0,1,19,19,19,1,2,4,15,1,1,5,1,1,4,6,8,6,9,8,5,8,11,18,11,1,12,3,1,2,1,1,48:53,1,Alperen Sengun,2025-26,1630578,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500473,2026-01-01T00:00:00,PHI @ DAL,W,6.766666666666667,1,2,0.5,0,1,0.0,0,0,0.0,2,2,4,0,1,0,0,0,2,0,2,-1,5.8,0,0,6.0,1,1,1,1,28,21,25,12,12,13,12,18,19,18,19,22,23,16,8,14,20,1,15,25,25,17,26,12,1,26,1,6:46,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500442,2025-12-28T00:00:00,PHI @ OKC,L,17.55,2,4,0.5,0,0,0.0,0,0,0.0,2,2,4,0,4,0,0,1,4,2,4,-14,4.8,0,0,8.0,1,18,18,18,17,14,17,12,12,24,12,18,19,18,19,22,23,16,1,14,20,24,26,5,20,28,28,12,1,25,1,17:33,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500427,2025-12-26T00:00:00,PHI @ CHI,L,7.943333333333333,1,4,0.25,0,2,0.0,0,0,0.0,2,2,4,0,0,0,0,0,1,0,2,-11,6.8,0,0,6.0,1,18,18,18,27,21,17,24,12,3,12,18,19,18,19,22,23,16,17,14,20,1,3,25,25,26,25,12,1,26,1,7:57,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500410,2025-12-23T00:00:00,PHI vs. BKN,L,16.566666666666666,5,10,0.5,0,0,0.0,2,2,1.0,8,5,13,0,1,0,0,0,1,1,12,-10,26.6,1,0,25.0,1,18,18,18,20,5,4,12,12,24,12,5,8,1,2,15,3,16,8,14,20,1,3,17,7,24,13,1,1,12,1,16:34,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500387,2025-12-20T00:00:00,PHI vs. DAL,W,23.233333333333334,2,5,0.4,1,2,0.5,1,4,0.25,7,5,12,3,0,0,0,0,1,3,6,-10,24.9,0,0,22.0,1,1,1,1,12,14,15,21,4,3,5,9,1,17,4,15,8,1,17,14,20,1,3,2,14,24,14,12,1,14,1,23:14,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500382,2025-12-19T00:00:00,PHI @ NYK,W,32.3,4,7,0.571,3,4,0.75,3,3,1.0,2,11,13,1,1,0,1,0,3,2,14,9,33.1,1,0,33.0,1,1,1,1,7,11,9,9,1,1,4,1,5,1,19,3,3,8,8,14,7,1,20,5,2,4,6,1,1,5,1,32:18,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022501217,2025-12-14T00:00:00,PHI @ ATL,L,19.808333333333334,2,6,0.333,0,1,0.0,1,2,0.5,5,5,10,3,0,1,3,0,1,1,5,6,33.5,0,0,26.0,1,18,18,18,14,14,11,22,12,13,12,9,8,10,6,15,14,1,17,4,1,1,3,17,17,10,5,12,1,10,1,19:49,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022501211,2025-12-12T00:00:00,PHI vs. IND,W,16.066666666666666,0,1,0.0,0,0,0.0,0,0,0.0,4,5,9,1,1,0,2,0,1,2,0,-6,17.3,0,0,14.0,1,1,1,1,21,28,27,28,12,24,12,18,19,18,8,15,17,8,8,14,2,1,3,5,28,22,21,12,1,23,1,16:04,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07T00:00:00,PHI vs. LAL,L,17.733333333333334,5,11,0.455,0,1,0.0,1,2,0.5,8,4,12,0,0,0,1,0,1,3,11,-15,28.4,1,0,25.0,1,18,18,18,16,5,2,20,12,13,12,9,8,10,2,20,8,16,17,14,7,1,3,2,10,29,11,1,1,12,1,17:44,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500348,2025-12-05T00:00:00,PHI @ MIL,W,23.411666666666665,2,4,0.5,0,2,0.0,1,2,0.5,3,3,6,2,2,2,0,0,3,1,5,8,19.2,0,0,17.0,1,1,1,1,9,14,17,12,12,3,12,9,8,10,16,21,21,4,4,1,20,1,20,17,17,7,19,12,1,17,1,23:25,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500333,2025-12-04T00:00:00,PHI vs. GSW,W,16.573333333333334,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,0,0,2,0,3,5.4,0,0,4.0,1,1,1,1,19,28,27,28,12,13,12,18,19,18,26,28,27,16,17,14,7,1,1,5,28,12,27,12,1,28,1,16:34,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500318,2025-12-02T00:00:00,PHI vs. WAS,W,17.183333333333334,5,8,0.625,1,2,0.5,1,1,1.0,4,6,10,3,2,1,1,1,5,1,12,9,32.5,1,0,30.0,1,1,1,1,18,5,7,7,4,3,5,9,18,1,8,12,14,1,4,4,7,24,29,17,7,4,8,1,1,6,1,17:11,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500304,2025-11-30T00:00:00,PHI vs. ATL,L,5.983333333333333,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,2,1,3.2,0,0,3.0,1,18,18,18,29,21,27,1,12,24,12,18,19,18,28,28,29,16,17,14,20,1,15,25,25,16,29,12,1,29,1,5:59,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500070,2025-11-28T00:00:00,PHI @ BKN,W,10.516666666666667,2,2,1.0,1,1,1.0,2,2,1.0,2,2,4,1,0,0,1,0,0,2,7,9,16.3,0,0,15.0,1,1,1,1,26,14,25,1,4,13,1,5,8,1,19,22,23,8,17,14,7,1,1,5,12,4,23,12,1,21,1,10:31,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500058,2025-11-25T00:00:00,PHI vs. ORL,L,22.316666666666666,1,6,0.167,1,2,0.5,0,0,0.0,2,10,12,0,2,0,2,1,4,0,3,-33,21.4,0,0,20.0,1,18,18,18,13,21,11,27,4,3,5,18,19,18,19,4,8,16,4,14,2,24,26,25,23,30,16,12,1,15,1,22:19,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500275,2025-11-23T00:00:00,PHI vs. MIA,L,38.016666666666666,6,12,0.5,1,2,0.5,1,2,0.5,9,15,24,1,2,0,2,0,1,2,14,-2,48.3,1,0,44.0,1,18,18,18,1,1,1,12,4,3,5,9,8,10,1,1,1,8,4,14,2,1,3,5,2,19,1,1,1,1,1,38:01,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500266,2025-11-20T00:00:00,PHI @ MIL,W,18.333333333333332,1,4,0.25,0,1,0.0,1,2,0.5,2,6,8,1,1,1,1,1,6,2,3,-1,19.1,0,0,16.0,1,1,1,1,15,21,17,24,12,13,12,9,8,10,19,12,18,8,8,4,7,24,30,5,23,17,20,12,1,20,1,18:20,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500258,2025-11-19T00:00:00,PHI vs. TOR,L,34.05,5,9,0.556,0,1,0.0,0,0,0.0,4,8,12,0,3,2,1,0,3,1,10,-4,30.4,1,0,28.0,1,18,18,18,5,5,5,10,12,13,12,18,19,18,8,8,8,16,2,1,7,1,20,17,11,20,10,1,1,9,1,34:03,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500243,2025-11-17T00:00:00,PHI vs. LAC,W,37.931666666666665,5,8,0.625,1,2,0.5,3,4,0.75,5,13,18,0,1,1,0,0,1,3,14,2,37.6,1,0,35.0,1,1,1,1,2,5,7,7,4,3,5,1,1,6,6,2,2,16,8,4,20,1,3,2,2,14,4,1,1,3,1,37:56,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500041,2025-11-14T00:00:00,PHI @ DET,L,35.733333333333334,5,6,0.833,2,2,1.0,0,0,0.0,4,7,11,2,3,1,0,0,4,1,12,4,28.2,1,0,29.0,1,18,18,18,3,5,11,4,2,3,1,18,19,18,8,9,13,4,2,4,20,1,26,17,7,11,12,1,1,7,1,35:44,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500209,2025-11-11T00:00:00,PHI vs. BOS,W,33.333333333333336,6,11,0.545,0,2,0.0,2,3,0.667,4,9,13,0,0,0,1,1,1,2,14,10,32.6,1,0,29.0,1,1,1,1,6,1,2,11,12,3,12,5,5,9,8,5,3,16,17,14,7,24,3,5,2,3,7,1,1,7,1,33:20,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500195,2025-11-09T00:00:00,PHI vs. DET,L,34.56666666666667,6,9,0.667,2,4,0.5,3,4,0.75,3,9,12,2,0,1,1,1,3,4,17,-11,40.4,1,0,37.0,1,18,18,18,4,1,5,6,2,1,5,1,1,6,16,5,8,4,17,4,7,24,20,1,1,26,2,1,1,2,1,34:34,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500184,2025-11-08T00:00:00,PHI vs. TOR,W,16.066666666666666,1,5,0.2,0,0,0.0,2,2,1.0,3,5,8,1,1,0,1,0,1,1,4,8,17.1,0,0,15.0,1,1,1,1,21,21,15,26,12,24,12,5,8,1,16,15,18,8,8,14,7,1,3,17,20,7,22,12,1,21,1,16:04,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500171,2025-11-05T00:00:00,PHI @ CLE,L,28.143333333333334,6,7,0.857,1,1,1.0,0,0,0.0,4,9,13,1,1,1,2,0,2,2,13,3,38.1,1,0,34.0,1,18,18,18,8,1,9,3,4,13,1,18,19,18,8,5,3,8,8,4,2,1,15,5,6,12,3,1,1,4,1,28:09,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500149,2025-11-02T00:00:00,PHI @ BKN,W,23.255,2,4,0.5,0,1,0.0,1,2,0.5,1,7,8,0,1,1,1,0,3,2,5,20,19.6,0,0,17.0,1,1,1,1,11,14,17,12,12,13,12,9,8,10,26,9,18,16,8,4,7,1,20,5,17,1,18,12,1,17,1,23:15,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500021,2025-10-31T00:00:00,PHI vs. BOS,L,11.7,1,3,0.333,1,2,0.5,3,4,0.75,0,2,2,0,0,1,1,0,1,2,6,7,14.4,0,0,13.0,1,18,18,18,24,21,24,22,4,3,5,1,1,6,28,22,27,16,17,4,7,1,3,5,14,9,24,12,1,24,1,11:42,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500123,2025-10-28T00:00:00,PHI @ WAS,W,11.52,3,4,0.75,0,0,0.0,0,0,0.0,4,6,10,0,0,0,1,1,1,0,6,-5,21.0,0,0,18.0,1,1,1,1,25,12,17,5,12,24,12,18,19,18,8,12,14,16,17,14,7,24,3,25,14,21,17,12,1,16,1,11:31,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500114,2025-10-27T00:00:00,PHI vs. ORL,W,23.366666666666667,2,4,0.5,0,1,0.0,0,2,0.0,4,2,6,1,0,1,2,0,3,1,4,-9,21.7,0,0,17.0,1,1,1,1,10,14,17,12,12,13,12,18,8,18,8,22,21,8,17,4,2,1,20,17,20,23,15,12,1,17,1,23:22,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500102,2025-10-25T00:00:00,PHI vs. CHA,W,15.801666666666666,3,6,0.5,0,1,0.0,1,3,0.333,6,7,13,2,0,2,0,0,2,2,7,12,31.6,0,0,26.0,1,1,1,1,23,12,11,12,12,13,12,9,5,16,5,9,3,4,17,1,20,1,15,5,12,2,9,12,1,10,1,15:48,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,203083,Andre Drummond,Andre,1610612755,PHI,Philadelphia 76ers,0022500083,2025-10-22T00:00:00,PHI @ BOS,W,2.72,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,0,2,1.2,0,0,1.0,1,1,1,1,30,28,30,28,12,24,12,18,19,18,28,28,29,16,17,14,20,1,15,25,28,14,30,12,1,30,1,2:43,1,Andre Drummond,2025-26,203083,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500452,2025-12-29T00:00:00,CHI vs. MIN,L,17.866666666666667,3,10,0.3,1,4,0.25,4,4,1.0,0,4,4,3,1,0,0,0,0,3,11,-1,19.3,0,0,19.0,1,16,16,16,30,27,26,27,19,17,25,15,18,1,21,27,29,29,27,20,10,1,1,13,27,18,30,20,8,30,1,17:52,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500437,2025-12-27T00:00:00,CHI vs. MIL,L,26.15,4,10,0.4,1,3,0.333,4,4,1.0,1,6,7,9,4,0,0,1,1,3,13,-11,30.9,0,0,30.0,1,16,16,16,28,25,26,22,19,20,19,15,18,1,10,21,19,15,11,20,10,13,4,13,25,24,27,20,8,27,1,26:09,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500427,2025-12-26T00:00:00,CHI vs. PHI,W,32.61666666666667,3,12,0.25,1,6,0.167,5,6,0.833,1,5,6,11,5,1,0,1,1,3,12,6,33.7,1,0,32.0,1,1,1,1,19,27,20,29,19,7,27,8,11,14,10,24,25,9,5,8,10,13,4,13,26,7,25,1,8,26,1,32:37,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500411,2025-12-23T00:00:00,CHI @ ATL,W,36.13333333333333,8,15,0.533,2,5,0.4,1,2,0.5,1,10,11,15,7,0,0,0,1,2,19,4,47.7,1,1,47.0,1,1,1,1,5,7,10,7,8,11,13,27,25,26,10,7,6,1,2,20,10,1,4,27,14,12,11,1,1,11,1,36:08,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500396,2025-12-21T00:00:00,CHI @ ATL,W,31.85,6,12,0.5,2,6,0.333,5,8,0.625,0,9,9,12,1,2,0,1,3,4,19,2,52.8,1,0,46.0,1,1,1,1,21,17,20,10,8,7,19,8,4,22,21,11,14,5,27,3,10,13,24,7,14,16,9,1,8,12,1,31:51,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500384,2025-12-19T00:00:00,CHI @ CLE,W,29.983333333333334,7,15,0.467,3,7,0.429,0,0,0.0,1,5,6,7,2,1,0,0,2,3,17,8,35.7,0,0,35.0,1,1,1,1,26,12,10,15,4,4,11,30,30,30,10,24,25,19,22,8,10,1,13,13,21,3,22,20,8,23,1,29:59,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022500367,2025-12-17T00:00:00,CHI vs. CLE,W,33.5,8,18,0.444,5,11,0.455,2,2,1.0,0,11,11,11,3,2,1,1,2,1,23,15,58.7,1,1,56.0,1,1,1,1,14,7,5,16,1,1,10,22,25,1,21,3,6,9,16,3,3,13,13,29,7,2,5,1,1,4,1,33:30,1,Josh Giddey,2025-26,1630581,Regular Season
2025-26,1630581,Josh Giddey,Josh,1610612741,CHI,Chicago Bulls,0022501223,2025-12-14T00:00:00,CHI vs. NOP,L,24.066666666666666,4,10,0.4,1,3,0.333,2,2,1.0,3,4,7,5,4,0,0,1,3,1,11,-6,22.9,0,0,24.0,1,16,16,16,29,25,26,22,19,20,19,22,25,1,3,27,19,26,11,20,10,13,24,29,27,21,29,20,8,29,1,24:04,1,Josh Giddey,2025-26,1630581,Regular Season
